,y,y_test
40971,6,6
40972,4,0
40973,7,0
40974,3,6
40975,7,4
40976,4,0
40977,7,0
40978,5,4
40979,6,6
40980,1,4
40981,6,4
40982,5,0
40983,1,0
40984,3,0
40985,3,0
40986,4,0
40987,7,0
40988,3,3
40989,0,4
40990,2,0
40991,3,3
40992,2,4
40993,8,6
40994,6,6
40995,6,4
40996,0,4
40997,3,3
40998,4,0
40999,8,6
41000,1,0
41001,0,0
41002,4,0
41003,7,3
41004,0,0
41005,3,4
41006,2,0
41007,3,6
41008,2,0
41009,6,6
41010,3,3
41011,6,6
41012,0,4
41013,7,0
41014,5,3
41015,0,0
41016,3,6
41017,1,4
41018,6,4
41019,2,0
41020,6,6
41021,7,0
41022,3,6
41023,3,6
41024,4,0
41025,2,0
41026,7,0
41027,7,0
41028,6,4
41029,6,6
41030,6,4
41031,1,0
41032,2,0
41033,1,0
41034,5,6
41035,0,0
41036,6,6
41037,4,0
41038,5,3
41039,2,0
41040,5,6
41041,2,0
41042,6,4
41043,3,6
41044,7,4
41045,7,0
41046,7,0
41047,1,0
41048,4,0
41049,7,0
41050,2,6
41051,6,3
41052,4,6
41053,1,0
41054,2,4
41055,3,3
41056,7,6
41057,7,4
41058,1,0
41059,2,6
41060,0,6
41061,1,0
41062,7,0
41063,4,4
41064,6,4
41065,3,0
41066,4,0
41067,5,0
41068,7,0
41069,2,0
41070,1,0
41071,3,6
41072,0,0
41073,7,4
41074,1,0
41075,7,0
41076,2,0
41077,1,0
41078,3,3
41079,4,4
41080,0,4
41081,2,0
41082,1,0
41083,2,6
41084,4,4
41085,3,6
41086,2,6
41087,7,4
41088,4,6
41089,0,4
41090,4,0
41091,6,4
41092,1,0
41093,1,0
41094,5,6
41095,3,4
41096,1,0
41097,4,4
41098,5,4
41099,1,0
41100,7,4
41101,0,0
41102,2,0
41103,7,0
41104,2,0
41105,6,4
41106,4,0
41107,7,0
41108,4,0
41109,7,0
41110,2,0
41111,4,0
41112,4,6
41113,1,0
41114,2,0
41115,3,3
41116,2,0
41117,7,0
41118,6,3
41119,7,4
41120,2,6
41121,6,0
41122,3,3
41123,4,4
41124,2,6
41125,0,6
41126,7,4
41127,7,0
41128,4,0
41129,4,0
41130,3,6
41131,7,0
41132,3,3
41133,1,0
41134,3,4
41135,6,4
41136,5,3
41137,6,3
41138,1,4
41139,1,0
41140,5,6
41141,1,0
41142,1,0
41143,7,0
41144,3,6
41145,4,4
41146,2,0
41147,7,0
41148,6,0
41149,0,0
41150,7,0
41151,6,6
41152,6,6
41153,0,0
41154,4,3
41155,7,4
41156,5,4
41157,7,4
41158,7,4
41159,6,6
41160,5,6
41161,4,0
41162,3,3
41163,1,0
41164,4,6
41165,7,4
41166,0,0
41167,4,4
41168,1,0
41169,0,4
41170,4,0
41171,7,0
41172,2,0
41173,5,6
41174,5,6
41175,2,6
41176,7,0
41177,4,0
41178,7,6
41179,7,0
41180,2,6
41181,6,4
41182,7,0
41183,0,4
41184,1,0
41185,3,0
41186,7,0
41187,4,4
41188,7,0
41189,6,6
41190,3,3
41191,3,4
41192,5,4
41193,6,6
41194,6,6
41195,4,3
41196,3,4
41197,7,0
41198,0,0
41199,4,0
41200,7,0
41201,0,4
41202,3,3
41203,6,6
41204,1,0
41205,5,3
41206,1,0
41207,7,0
41208,4,3
41209,7,0
41210,1,0
41211,7,4
41212,3,6
41213,5,6
41214,4,0
41215,3,6
41216,7,0
41217,1,0
41218,0,0
41219,0,6
41220,0,4
41221,4,6
41222,7,0
41223,4,4
41224,2,6
41225,3,6
41226,0,0
41227,4,0
41228,2,6
41229,2,6
41230,6,0
41231,7,0
41232,2,6
41233,0,0
41234,0,0
41235,4,0
41236,0,0
41237,6,6
41238,4,0
41239,0,4
41240,5,3
41241,6,0
41242,0,4
41243,7,4
41244,0,4
41245,7,6
41246,0,0
41247,0,0
41248,4,4
41249,1,0
41250,4,0
41251,7,0
41252,1,0
41253,3,6
41254,2,6
41255,1,0
41256,3,4
41257,7,0
41258,0,0
41259,7,6
41260,6,6
41261,1,0
41262,6,4
41263,7,0
41264,1,0
41265,6,3
41266,6,0
41267,2,6
41268,6,4
41269,2,6
41270,7,0
41271,4,0
41272,2,0
41273,4,0
41274,1,0
41275,2,0
41276,2,0
41277,0,4
41278,7,4
41279,4,6
41280,2,0
41281,2,0
41282,1,0
41283,7,0
41284,4,3
41285,7,0
41286,4,3
41287,4,3
41288,2,0
41289,1,4
41290,7,4
41291,4,3
41292,1,0
41293,3,6
41294,2,4
41295,3,0
41296,4,0
41297,6,0
41298,0,4
41299,2,0
41300,2,0
41301,3,3
41302,6,6
41303,6,4
41304,3,6
41305,2,6
41306,3,6
41307,4,0
41308,6,4
41309,3,3
41310,7,0
41311,7,0
41312,3,0
41313,3,0
41314,3,3
41315,5,6
41316,2,0
41317,2,6
41318,4,0
41319,2,0
41320,1,0
41321,2,0
41322,2,6
41323,0,4
41324,4,0
41325,1,4
41326,4,6
41327,5,3
41328,3,4
41329,7,0
41330,0,0
41331,7,3
41332,4,0
41333,4,4
41334,1,0
41335,4,6
41336,4,0
41337,3,0
41338,0,0
41339,1,0
41340,7,0
41341,3,6
41342,4,4
41343,6,6
41344,1,0
41345,6,0
41346,5,6
41347,6,4
41348,4,0
41349,7,0
41350,7,3
41351,4,3
41352,0,0
41353,2,0
41354,1,4
41355,1,0
41356,7,0
41357,2,0
41358,1,0
41359,7,0
41360,7,4
41361,6,4
41362,2,0
41363,2,6
41364,0,4
41365,3,3
41366,2,0
41367,1,0
41368,2,6
41369,2,6
41370,2,6
41371,3,6
41372,7,3
41373,6,6
41374,7,4
41375,1,0
41376,5,4
41377,6,4
41378,3,4
41379,1,0
41380,7,0
41381,0,4
41382,3,4
41383,5,6
41384,4,0
41385,3,3
41386,4,0
41387,4,0
41388,7,4
41389,3,4
41390,7,0
41391,7,4
41392,7,0
41393,1,0
41394,3,4
41395,0,0
41396,3,0
41397,3,3
41398,4,0
41399,4,0
41400,2,6
41401,2,6
41402,0,0
41403,4,0
41404,4,4
41405,1,0
41406,5,0
41407,0,6
41408,2,0
41409,4,0
41410,7,4
41411,7,0
41412,7,4
41413,2,0
41414,0,4
41415,3,0
41416,7,0
41417,7,0
41418,3,6
41419,5,6
41420,2,0
41421,6,0
41422,3,6
41423,4,0
41424,7,0
41425,7,4
41426,7,0
41427,7,0
41428,7,0
41429,6,0
41430,7,0
41431,2,0
41432,5,3
41433,7,0
41434,4,3
41435,2,0
41436,6,4
41437,4,0
41438,7,0
41439,3,6
41440,1,4
41441,3,6
41442,6,4
41443,6,3
41444,6,0
41445,7,0
41446,2,6
41447,7,0
41448,7,0
41449,0,0
41450,7,0
41451,6,3
41452,7,3
41453,2,0
41454,3,6
41455,3,3
41456,0,4
41457,6,6
41458,4,6
41459,1,0
41460,0,0
41461,1,4
41462,7,0
41463,1,0
41464,1,4
41465,6,0
41466,0,0
41467,0,4
41468,1,0
41469,3,4
41470,1,4
41471,7,0
41472,3,0
41473,4,6
41474,2,6
41475,2,6
41476,5,6
41477,6,6
41478,7,0
41479,4,6
41480,3,6
41481,6,0
41482,7,0
41483,1,0
41484,7,0
41485,6,0
41486,1,0
41487,7,4
41488,5,6
41489,5,6
41490,3,6
41491,1,0
41492,2,0
41493,2,6
41494,4,4
41495,6,0
41496,5,4
41497,7,6
41498,2,0
41499,0,0
41500,6,6
41501,4,0
41502,7,3
41503,1,0
41504,4,0
41505,5,6
41506,1,0
41507,1,0
41508,7,0
41509,2,0
41510,4,6
41511,3,6
41512,4,0
41513,1,0
41514,7,4
41515,1,0
41516,0,0
41517,2,6
41518,1,0
41519,2,0
41520,1,0
41521,2,0
41522,1,0
41523,1,0
41524,0,0
41525,5,0
41526,6,6
41527,1,4
41528,6,6
41529,4,4
41530,5,0
41531,2,6
41532,1,0
41533,6,0
41534,2,6
41535,7,3
41536,1,0
41537,5,0
41538,3,6
41539,3,6
41540,4,4
41541,3,3
41542,0,4
41543,4,6
41544,6,6
41545,7,0
41546,2,6
41547,5,3
41548,0,0
41549,6,0
41550,4,3
41551,5,6
41552,7,4
41553,1,0
41554,3,6
41555,7,3
41556,7,0
41557,5,0
41558,6,6
41559,1,4
41560,2,0
41561,7,0
41562,5,4
41563,6,4
41564,2,6
41565,3,3
41566,1,0
41567,0,4
41568,7,0
41569,5,3
41570,0,0
41571,4,0
41572,4,3
41573,0,0
41574,3,0
41575,6,4
41576,5,6
41577,2,0
41578,7,4
41579,7,0
41580,7,0
41581,0,0
41582,0,0
41583,7,3
41584,7,0
41585,4,0
41586,2,0
41587,5,3
41588,4,4
41589,6,4
41590,0,0
41591,4,4
41592,3,0
41593,2,0
41594,3,3
41595,7,0
41596,7,0
41597,3,4
41598,5,0
41599,2,0
41600,3,4
41601,7,0
41602,3,0
41603,3,4
41604,0,0
41605,1,4
41606,5,4
41607,2,0
41608,4,0
41609,1,0
41610,7,4
41611,4,0
41612,7,4
41613,7,4
41614,3,4
41615,5,6
41616,0,0
41617,1,6
41618,2,4
41619,1,0
41620,2,0
41621,1,0
41622,1,0
41623,6,6
41624,6,6
41625,2,6
41626,3,6
41627,0,4
41628,4,0
41629,2,0
41630,3,0
41631,3,4
41632,4,6
41633,1,3
41634,1,0
41635,6,0
41636,7,4
41637,3,6
41638,1,0
41639,2,4
41640,0,0
41641,5,0
41642,2,0
41643,5,0
41644,0,4
41645,7,4
41646,3,3
41647,1,0
41648,1,3
41649,2,6
41650,2,6
41651,7,0
41652,0,4
41653,3,6
41654,4,4
41655,7,0
41656,2,6
41657,6,4
41658,7,4
41659,6,6
41660,1,6
41661,7,4
41662,0,0
41663,6,6
41664,2,6
41665,4,6
41666,2,6
41667,3,6
41668,3,3
41669,1,0
41670,6,4
41671,6,4
41672,6,0
41673,3,4
41674,7,0
41675,6,4
41676,0,4
41677,5,0
41678,3,3
41679,6,6
41680,2,0
41681,1,3
41682,4,6
41683,5,6
41684,6,6
41685,4,3
41686,1,6
41687,5,6
41688,0,0
41689,6,0
41690,3,0
41691,5,6
41692,7,4
41693,7,0
41694,5,6
41695,5,6
41696,3,4
41697,3,4
41698,3,3
41699,5,0
41700,7,4
41701,8,3
41702,0,0
41703,3,0
41704,4,0
41705,1,0
41706,6,6
41707,0,0
41708,0,6
41709,2,6
41710,5,6
41711,3,3
41712,5,6
41713,3,4
41714,6,6
41715,0,0
41716,1,6
41717,2,6
41718,2,0
41719,4,6
41720,4,0
41721,3,0
41722,5,6
41723,0,0
41724,7,3
41725,6,6
41726,2,0
41727,4,3
41728,5,6
41729,5,4
41730,6,6
41731,3,6
41732,2,6
41733,4,0
41734,0,4
41735,2,3
41736,6,4
41737,2,0
41738,0,4
41739,6,6
41740,6,3
41741,0,6
41742,4,6
41743,1,3
41744,0,4
41745,4,6
41746,7,0
41747,2,0
41748,2,6
41749,2,6
41750,5,6
41751,1,0
41752,2,0
41753,5,6
41754,4,6
41755,2,0
41756,1,0
41757,0,4
41758,6,6
41759,5,3
41760,7,4
41761,4,0
41762,5,0
41763,5,0
41764,1,6
41765,5,6
41766,7,6
41767,0,0
41768,0,4
41769,4,3
41770,3,0
41771,2,0
41772,5,6
41773,2,0
41774,2,6
41775,4,3
41776,5,6
41777,6,0
41778,6,6
41779,5,3
41780,2,6
41781,2,0
41782,1,0
41783,8,6
41784,0,0
41785,5,6
41786,7,4
41787,4,0
41788,3,0
41789,6,3
41790,0,0
41791,7,0
41792,6,6
41793,5,6
41794,6,4
41795,4,4
41796,7,4
41797,4,3
41798,7,0
41799,0,0
41800,3,4
41801,0,6
41802,3,4
41803,0,0
41804,2,0
41805,3,0
41806,6,6
41807,5,6
41808,1,6
41809,5,0
41810,0,0
41811,3,6
41812,3,3
41813,7,4
41814,2,6
41815,2,0
41816,2,6
41817,4,6
41818,1,3
41819,0,6
41820,4,3
41821,0,4
41822,1,0
41823,0,0
41824,3,3
41825,4,6
41826,4,6
41827,5,6
41828,7,4
41829,6,6
41830,1,6
41831,4,0
41832,4,6
41833,3,3
41834,7,4
41835,0,0
41836,4,3
41837,6,6
41838,1,3
41839,6,6
41840,0,0
41841,4,3
41842,5,6
41843,0,3
41844,3,4
41845,3,4
41846,2,0
41847,6,4
41848,6,0
41849,3,4
41850,2,0
41851,5,6
41852,4,4
41853,6,6
41854,1,6
41855,3,0
41856,0,0
41857,1,6
41858,2,0
41859,5,4
41860,7,0
41861,3,3
41862,6,6
41863,4,3
41864,6,6
41865,3,3
41866,2,3
41867,5,3
41868,6,6
41869,2,0
41870,5,6
41871,7,4
41872,3,4
41873,4,6
41874,3,6
41875,0,4
41876,0,0
41877,6,3
41878,2,0
41879,6,6
41880,2,6
41881,6,6
41882,6,6
41883,2,0
41884,4,6
41885,5,6
41886,6,4
41887,6,6
41888,0,6
41889,0,4
41890,5,3
41891,6,6
41892,1,0
41893,1,6
41894,2,0
41895,6,3
41896,4,6
41897,5,6
41898,6,0
41899,0,0
41900,7,0
41901,5,6
41902,5,6
41903,7,3
41904,3,3
41905,5,6
41906,6,4
41907,6,3
41908,4,0
41909,1,6
41910,4,6
41911,6,4
41912,0,6
41913,1,6
41914,3,6
41915,3,3
41916,4,6
41917,2,0
41918,3,4
41919,3,3
41920,3,4
41921,7,6
41922,5,6
41923,4,6
41924,5,6
41925,6,6
41926,7,6
41927,1,0
41928,2,0
41929,4,6
41930,2,0
41931,6,4
41932,7,0
41933,3,0
41934,1,0
41935,6,3
41936,0,6
41937,6,6
41938,1,0
41939,5,0
41940,0,0
41941,6,6
41942,5,3
41943,3,0
41944,1,3
41945,1,6
41946,5,6
41947,6,6
41948,3,6
41949,6,6
41950,4,6
41951,2,0
41952,2,3
41953,1,3
41954,2,0
41955,1,6
41956,7,0
41957,5,6
41958,4,6
41959,0,0
41960,4,4
41961,5,6
41962,4,3
41963,2,6
41964,1,3
41965,6,6
41966,5,4
41967,2,0
41968,4,6
41969,2,0
41970,7,0
41971,3,4
41972,7,6
41973,1,3
41974,2,0
41975,3,4
41976,6,6
41977,4,3
41978,4,3
41979,7,3
41980,7,6
41981,5,6
41982,6,4
41983,1,6
41984,5,6
41985,2,0
41986,3,0
41987,1,3
41988,6,0
41989,2,0
41990,2,0
41991,3,4
41992,7,0
41993,1,3
41994,6,0
41995,7,0
41996,4,3
41997,2,6
41998,6,6
41999,3,0
42000,4,6
42001,1,3
42002,1,0
42003,2,0
42004,4,6
42005,3,6
42006,6,6
42007,2,6
42008,5,6
42009,2,0
42010,5,4
42011,3,4
42012,1,0
42013,3,6
42014,6,0
42015,5,6
42016,6,4
42017,1,3
42018,1,0
42019,6,0
42020,6,6
42021,1,0
42022,2,4
42023,1,6
42024,2,6
42025,5,6
42026,3,3
42027,2,0
42028,4,6
42029,2,0
42030,4,4
42031,1,0
42032,0,4
42033,6,6
42034,3,6
42035,7,6
42036,3,6
42037,7,4
42038,4,6
42039,4,0
42040,1,3
42041,2,0
42042,2,6
42043,1,6
42044,0,0
42045,7,4
42046,4,6
42047,5,4
42048,3,4
42049,1,0
42050,1,0
42051,3,0
42052,1,0
42053,2,3
42054,5,6
42055,2,6
42056,7,4
42057,4,6
42058,1,0
42059,3,3
42060,6,6
42061,2,6
42062,3,0
42063,4,4
42064,3,0
42065,1,0
42066,5,6
42067,2,6
42068,5,3
42069,1,0
42070,4,6
42071,2,0
42072,4,3
42073,1,0
42074,5,6
42075,1,0
42076,4,3
42077,5,6
42078,0,4
42079,0,0
42080,3,0
42081,6,3
42082,4,0
42083,6,6
42084,1,0
42085,4,4
42086,0,0
42087,0,0
42088,5,3
42089,6,6
42090,3,6
42091,7,0
42092,4,3
42093,3,0
42094,3,0
42095,3,3
42096,6,6
42097,0,0
42098,7,3
42099,1,0
42100,1,0
42101,0,6
42102,7,4
42103,0,0
42104,5,6
42105,0,0
42106,0,6
42107,5,3
42108,7,0
42109,6,4
42110,6,6
42111,3,6
42112,1,0
42113,6,3
42114,0,0
42115,6,6
42116,1,0
42117,6,6
42118,3,3
42119,2,0
42120,2,6
42121,0,6
42122,1,3
42123,3,3
42124,6,3
42125,7,4
42126,2,6
42127,0,4
42128,4,0
42129,5,6
42130,0,6
42131,0,0
42132,7,4
42133,8,0
42134,6,4
42135,5,0
42136,4,6
42137,5,6
42138,4,3
42139,4,0
42140,4,6
42141,7,4
42142,6,6
42143,2,6
42144,4,6
42145,4,0
42146,3,0
42147,1,6
42148,0,0
42149,7,0
42150,4,4
42151,3,3
42152,3,3
42153,2,0
42154,2,6
42155,4,0
42156,0,0
42157,6,6
42158,3,3
42159,1,6
42160,0,4
42161,7,0
42162,1,6
42163,4,0
42164,2,0
42165,3,3
42166,6,0
42167,1,3
42168,3,0
42169,4,0
42170,3,4
42171,1,6
42172,2,0
42173,4,6
42174,3,6
42175,2,6
42176,6,6
42177,7,0
42178,0,4
42179,0,0
42180,4,6
42181,2,6
42182,1,3
42183,4,6
42184,1,3
42185,3,3
42186,4,6
42187,5,6
42188,6,6
42189,7,0
42190,3,0
42191,4,6
42192,3,0
42193,3,4
42194,4,6
42195,1,0
42196,0,0
42197,6,6
42198,2,0
42199,1,0
42200,1,6
42201,7,6
42202,6,6
42203,6,6
42204,3,6
42205,6,4
42206,2,4
42207,5,6
42208,5,0
42209,4,6
42210,5,0
42211,5,6
42212,0,0
42213,4,0
42214,3,3
42215,1,0
42216,0,6
42217,5,6
42218,5,4
42219,4,6
42220,3,6
42221,6,6
42222,2,6
42223,0,0
42224,3,0
42225,3,0
42226,0,6
42227,0,6
42228,5,6
42229,5,0
42230,1,0
42231,2,0
42232,5,6
42233,4,4
42234,2,0
42235,0,6
42236,4,3
42237,4,3
42238,7,0
42239,4,0
42240,3,4
42241,0,0
42242,6,3
42243,1,0
42244,0,0
42245,5,6
42246,3,3
42247,5,4
42248,0,4
42249,6,4
42250,1,6
42251,1,3
42252,7,0
42253,4,0
42254,1,0
42255,2,0
42256,2,6
42257,0,0
42258,0,4
42259,6,6
42260,1,0
42261,4,6
42262,1,0
42263,7,0
42264,0,0
42265,7,0
42266,7,0
42267,7,0
42268,0,4
42269,7,0
42270,3,3
42271,2,6
42272,4,0
42273,6,6
42274,1,0
42275,6,3
42276,3,4
42277,3,3
42278,6,6
42279,6,6
42280,4,6
42281,6,4
42282,2,0
42283,1,0
42284,2,0
42285,4,0
42286,0,6
42287,1,3
42288,5,0
42289,2,0
42290,2,6
42291,0,6
42292,4,6
42293,3,3
42294,5,0
42295,6,6
42296,2,0
42297,6,4
42298,2,0
42299,3,4
42300,1,6
42301,2,0
42302,3,6
42303,2,0
42304,6,6
42305,7,0
42306,6,4
42307,0,4
42308,6,6
42309,1,6
42310,7,4
42311,3,6
42312,0,4
42313,7,4
42314,4,3
42315,0,6
42316,2,0
42317,5,3
42318,3,6
42319,2,6
42320,1,0
42321,3,6
42322,2,0
42323,0,0
42324,6,6
42325,7,4
42326,7,3
42327,5,6
42328,1,0
42329,1,0
42330,6,6
42331,1,0
42332,2,6
42333,5,6
42334,4,0
42335,1,0
42336,7,3
42337,4,0
42338,6,0
42339,5,6
42340,3,6
42341,7,0
42342,6,4
42343,7,4
42344,3,0
42345,6,0
42346,5,6
42347,7,3
42348,7,0
42349,6,0
42350,0,6
42351,2,6
42352,5,6
42353,5,3
42354,2,0
42355,6,0
42356,0,0
42357,0,0
42358,0,0
42359,1,0
42360,6,4
42361,7,0
42362,0,4
42363,4,3
42364,7,0
42365,7,0
42366,5,6
42367,4,6
42368,3,3
42369,5,6
42370,3,0
42371,0,4
42372,1,0
42373,4,0
42374,4,6
42375,4,0
42376,0,0
42377,1,0
42378,2,6
42379,1,3
42380,2,0
42381,6,6
42382,2,0
42383,3,6
42384,6,6
42385,6,6
42386,1,3
42387,5,0
42388,3,3
42389,1,6
42390,2,0
42391,6,4
42392,2,0
42393,0,0
42394,1,0
42395,6,3
42396,8,6
42397,4,3
42398,0,4
42399,1,0
42400,6,6
42401,1,0
42402,0,0
42403,6,6
42404,7,4
42405,5,6
42406,6,4
42407,7,4
42408,5,6
42409,6,3
42410,0,0
42411,6,0
42412,7,0
42413,5,0
42414,1,0
42415,7,4
42416,4,4
42417,2,6
42418,0,3
42419,0,0
42420,4,0
42421,0,0
42422,3,3
42423,4,6
42424,2,0
42425,2,3
42426,2,0
42427,7,0
42428,5,6
42429,3,0
42430,6,6
42431,3,0
42432,2,6
42433,2,0
42434,6,0
42435,2,0
42436,1,0
42437,7,0
42438,2,0
42439,6,4
42440,0,0
42441,3,6
42442,2,6
42443,0,0
42444,3,3
42445,0,4
42446,1,0
42447,2,0
42448,6,4
42449,4,0
42450,3,6
42451,2,0
42452,5,6
42453,4,0
42454,7,0
42455,5,0
42456,5,0
42457,3,3
42458,5,6
42459,5,0
42460,2,0
42461,6,3
42462,6,4
42463,1,0
42464,1,0
42465,7,0
42466,6,3
42467,1,0
42468,5,4
42469,0,4
42470,1,0
42471,2,0
42472,2,6
42473,5,4
42474,3,0
42475,0,6
42476,0,4
42477,5,4
42478,7,3
42479,1,0
42480,1,3
42481,5,0
42482,0,6
42483,1,0
42484,4,3
42485,3,3
42486,0,4
42487,6,6
42488,4,3
42489,7,4
42490,3,3
42491,5,6
42492,3,6
42493,6,0
42494,1,0
42495,2,0
42496,1,3
42497,1,0
42498,1,6
42499,5,4
42500,2,6
42501,2,0
42502,7,6
42503,5,3
42504,4,6
42505,6,3
42506,0,0
42507,1,6
42508,6,3
42509,2,6
42510,6,6
42511,7,4
42512,1,0
42513,7,4
42514,0,4
42515,7,3
42516,0,0
42517,1,0
42518,1,0
42519,7,4
42520,5,6
42521,0,6
42522,1,6
42523,0,0
42524,1,0
42525,6,3
42526,0,0
42527,6,6
42528,2,0
42529,5,0
42530,2,6
42531,2,0
42532,2,6
42533,2,0
42534,3,6
42535,3,4
42536,4,4
42537,0,0
42538,6,3
42539,0,0
42540,1,3
42541,1,0
42542,1,0
42543,6,6
42544,5,6
42545,7,4
42546,3,0
42547,0,0
42548,1,3
42549,7,4
42550,6,0
42551,0,0
42552,7,4
42553,6,6
42554,6,6
42555,7,0
42556,1,0
42557,1,0
42558,0,0
42559,2,0
42560,7,3
42561,6,6
42562,7,0
42563,2,6
42564,3,6
42565,1,0
42566,6,6
42567,4,0
42568,0,6
42569,2,0
42570,6,3
42571,1,0
42572,1,0
42573,0,0
42574,5,6
42575,6,6
42576,5,6
42577,6,0
42578,3,4
42579,7,0
42580,2,3
42581,7,4
42582,3,3
42583,3,3
42584,3,6
42585,6,0
42586,5,6
42587,5,6
42588,1,0
42589,1,0
42590,0,6
42591,5,3
42592,1,0
42593,3,4
42594,0,6
42595,2,6
42596,5,0
42597,6,0
42598,5,6
42599,6,0
42600,4,3
42601,1,3
42602,1,3
42603,1,3
42604,1,0
42605,3,6
42606,8,6
42607,0,0
42608,3,3
42609,7,4
42610,1,0
42611,1,0
42612,0,6
42613,2,6
42614,6,6
42615,1,0
42616,5,0
42617,6,3
42618,3,6
42619,1,6
42620,2,0
42621,2,6
42622,6,0
42623,7,0
42624,6,6
42625,3,3
42626,5,6
42627,4,0
42628,1,0
42629,1,0
42630,6,4
42631,1,3
42632,4,6
42633,2,0
42634,0,0
42635,4,0
42636,5,6
42637,2,0
42638,4,6
42639,3,3
42640,7,0
42641,6,4
42642,1,0
42643,5,0
42644,4,6
42645,6,6
42646,6,6
42647,1,0
42648,3,0
42649,7,0
42650,5,6
42651,4,6
42652,6,4
42653,2,0
42654,7,4
42655,2,0
42656,4,4
42657,7,0
42658,1,0
42659,2,0
42660,1,0
42661,0,6
42662,3,0
42663,7,0
42664,3,6
42665,0,6
42666,6,6
42667,7,0
42668,6,0
42669,7,4
42670,2,0
42671,3,0
42672,4,6
42673,8,6
42674,0,4
42675,7,0
42676,2,0
42677,2,0
42678,0,0
42679,0,4
42680,0,6
42681,3,3
42682,5,0
42683,4,3
42684,1,0
42685,2,0
42686,1,3
42687,1,0
42688,3,4
42689,2,0
42690,7,4
42691,1,0
42692,6,4
42693,4,3
42694,0,0
42695,5,6
42696,2,0
42697,1,0
42698,4,6
42699,6,3
42700,3,3
42701,2,0
42702,0,0
42703,0,4
42704,3,0
42705,2,0
42706,2,0
42707,0,4
42708,4,6
42709,6,0
42710,0,6
42711,7,0
42712,1,0
42713,4,0
42714,2,6
42715,6,3
42716,4,0
42717,1,0
42718,1,0
42719,0,0
42720,7,0
42721,1,0
42722,2,0
42723,3,6
42724,5,0
42725,4,6
42726,1,6
42727,2,0
42728,2,3
42729,5,6
42730,4,6
42731,7,0
42732,0,4
42733,5,0
42734,2,6
42735,4,4
42736,2,0
42737,6,3
42738,5,0
42739,6,6
42740,7,4
42741,1,0
42742,3,6
42743,6,4
42744,1,0
42745,7,4
42746,4,6
42747,3,6
42748,5,6
42749,3,3
42750,5,0
42751,5,0
42752,6,6
42753,3,6
42754,4,0
42755,3,0
42756,4,0
42757,6,0
42758,3,4
42759,6,4
42760,1,0
42761,7,3
42762,1,0
42763,5,0
42764,3,0
42765,0,6
42766,6,6
42767,3,6
42768,4,0
42769,1,6
42770,3,0
42771,1,0
42772,3,3
42773,0,0
42774,3,0
42775,2,6
42776,2,0
42777,6,6
42778,0,4
42779,1,0
42780,1,0
42781,8,0
42782,0,4
42783,5,3
42784,2,0
42785,3,3
42786,4,6
42787,3,6
42788,2,6
42789,3,6
42790,1,0
42791,2,0
42792,2,0
42793,2,3
42794,6,4
42795,0,0
42796,6,6
42797,7,0
42798,3,3
42799,1,6
42800,5,6
42801,6,6
42802,3,4
42803,4,6
42804,0,0
42805,0,4
42806,7,0
42807,3,0
42808,6,6
42809,6,0
42810,2,6
42811,1,0
42812,1,0
42813,1,6
42814,0,0
42815,3,6
42816,4,0
42817,1,6
42818,0,6
42819,6,6
42820,3,0
42821,5,6
42822,3,3
42823,1,0
42824,1,0
42825,6,0
42826,2,0
42827,3,0
42828,1,3
42829,4,3
42830,0,4
42831,2,6
42832,6,6
42833,6,6
42834,0,4
42835,0,0
42836,3,3
42837,2,0
42838,2,6
42839,6,6
42840,2,6
42841,0,6
42842,1,0
42843,4,4
42844,5,6
42845,1,6
42846,0,0
42847,1,0
42848,4,0
42849,1,0
42850,3,6
42851,6,4
42852,6,6
42853,6,4
42854,6,4
42855,1,0
42856,1,0
42857,1,0
42858,6,3
42859,3,4
42860,1,3
42861,3,6
42862,1,0
42863,0,0
42864,5,6
42865,5,6
42866,5,4
42867,1,0
42868,3,4
42869,6,6
42870,4,3
42871,6,6
42872,6,6
42873,5,6
42874,2,0
42875,3,0
42876,3,0
42877,1,3
42878,0,0
42879,3,3
42880,0,4
42881,7,0
42882,2,0
42883,6,6
42884,4,6
42885,3,0
42886,6,3
42887,1,6
42888,7,0
42889,2,0
42890,7,3
42891,2,0
42892,1,0
42893,3,6
42894,1,0
42895,5,0
42896,6,0
42897,4,0
42898,5,6
42899,0,0
42900,0,0
42901,6,0
42902,4,3
42903,1,0
42904,0,6
42905,0,6
42906,4,0
42907,0,0
42908,6,4
42909,7,0
42910,7,4
42911,5,6
42912,6,6
42913,3,4
42914,1,3
42915,4,6
42916,1,0
42917,2,6
42918,0,0
42919,3,4
42920,2,0
42921,3,4
42922,3,3
42923,5,6
42924,2,0
42925,7,0
42926,6,4
42927,5,6
42928,3,0
42929,7,0
42930,7,0
42931,4,3
42932,7,3
42933,2,6
42934,7,0
42935,1,0
42936,7,0
42937,2,0
42938,3,3
42939,0,0
42940,6,0
42941,1,3
42942,2,0
42943,3,3
42944,6,6
42945,7,4
42946,7,0
42947,5,6
42948,3,0
42949,6,4
42950,3,4
42951,5,0
42952,4,6
42953,2,0
42954,5,6
42955,0,0
42956,3,3
42957,6,6
42958,7,6
42959,5,6
42960,4,3
42961,7,6
42962,1,0
42963,6,6
42964,3,6
42965,4,0
42966,5,6
42967,1,0
42968,4,6
42969,5,0
